 metabolite_name	17Dec15_P104N24	17Dec18_2P147	17Dec19_1exo	17Dec12_17exo	17Dec15_13exo	17Dec20_P95N19	17Dec15_P29N6	17Dec12_P83	17Dec15_P193	17Dec08_26exo	17Dec22_24exo	17Dec08_P110N29	17Dec20_UK001N	17Dec18_P162N42	17Dec18_25exo	17Dec22_8exo	17Dec19_15P169(28)	17Dec08_9exo	17Dec18_44exo	17Dec08_P145	17Dec18_P136N38	17Dec19_21exo	17Dec08_P31	17Dec18_3exo	17Dec15_35exo	17Dec15_39exo	17Dec22_P209N50	17Dec15_P126N33	17Dec22_14exo	17Dec18_P101N22	17Dec08_P134	17Dec15_23exo	17Dec12_P97(48)	17Dec15_40exo	17Dec18_P28N5	17Dec19_P37N12	17Dec11_P128	17Dec15_P36N11	17Dec11_18exo	17Dec18_P127N34	17Dec11_22exo	17Dec19_P82	17Dec20_P123	17Dec22_P89	17Dec18_50exo	17Dec11_10P66(25)	17Dec18_33exo	17Dec18_17P64(23)	17Dec12_5exo	17Dec08_P90	17Dec08_P125	17Dec15_2P58(19)	17Dec22_7exo	17Dec18_28exo	17Dec15_P92(46)	17Dec11_P88N15	17Dec22_29exo	17Dec18_P132(61)	17Dec15_36exo	17Dec20_P109N28	17Dec22_P32N7	17Dec20_47exo	17Dec11_48exo	17Dec19_41exo	17Dec22_5P73(31)	17Dec11_27exo	17Dec15_34exo	17Dec12_P94N18	17Dec19_32exo	17Dec20_45exo	17Dec22_11exo	17Dec08_P98	17Dec18_49exo	17Dec18_10exo	17Dec11_UK012	17Dec22_P81	17Dec20_P103	17Dec22_P35N10	17Dec22_P91N17	17Dec18_6exo	17Dec19_P192N49	17Dec20_30exo	17Dec12_8P76	17Dec15_2exo	17Dec22_P135N37	17Dec22_15exo	17Dec12_4exo	17Dec22_42exo	17Dec12_P108N27	17Dec18_UK009	17Dec11_P99N21	17Dec08_19exo	17Dec15_51exo	17Dec15_P164N44	17Dec15_43exo
TAG(56:5)+13C1[+NH4]	160594.6452	19648.70502	0	26414.22156	209477.8604	21770.36589	0	0	18411.73128	0	27910.52465	0	33090.00881	0	0	0	13246.53277	0	39808.17714	0	77959.62783	20009.98679	182773.116	23052.69442	82017.29067	27672.66664	0	0	0	31151.43537	0	83036.00754	0	32366.36681	0	0	147582.0853	0	46177.28892	0	49634.95833	17033.5878	40286.9558	0	35831.36527	45538.43739	21015.80523	24354.26413	46519.07201	0	51467.80459	47328.9507	16967.7698	25601.73617	21331.95434	47952.64237	51628.64389	0	53924.73594	21763.58205	0	0	0	40714.40851	0	148946.3434	0	95193.48036	0	16450.34283	12807.14393	513887.9372	19048.99473	15391.19437	22521.7187	0	0	0	0	32977.8527	19808.79163	27639.57717	0	90249.73637	0	25295.57114	0	30835.16688	77588.33501	83772.27002	122502.3733	75007.38993	498899.3785	379195.7707	43312.04692
TAG(56:7)+13C1 [+Na]	36566.7161	0	0	12842.35765	45261.01037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27010.68231	0	0	0	37587.27061	0	0	0	0	13721.293	0	0	0	0	0	0	40114.47827	0	0	0	0	0	20694.72867	0	0	0	0	0	0	0	0	0	0	0	0	0	22973.92736	0	18690.02967	0	0	0	0	0	0	0	0	0	0	0	0	104084.2846	0	0	0	0	0	0	0	0	0	0	0	24830.39802	0	0	0	16615.90879	0	0	0	0	54376.07902	121173.1353	17199.02314
TAG(56:5)+13C2[+NH4]	42532.41279	0	0	0	57403.17752	0	0	0	0	0	0	0	10862.17264	0	0	0	0	0	0	0	20956.22496	0	0	0	22793.36913	0	0	0	0	0	0	0	0	0	0	0	40551.35301	0	0	0	0	0	12698.30894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15998.89213	0	0	0	0	0	0	0	0	25810.07571	0	0	0	135203.2486	0	0	0	0	0	0	0	0	0	0	0	26529.62697	0	0	0	0	0	24659.69672	40065.4011	0	136949.6147	99348.39138	0
TAG(56:4)+13C0[+NH4]	126946.6927	0	0	28320.44989	108132.8616	18908.89342	0	0	0	0	16869.97281	0	26427.67302	0	0	0	0	0	66232.91579	0	48417.48224	14920.10031	396603.4711	17588.6743	52566.7829	23575.29423	0	0	0	15919.55504	0	73928.35125	0	37179.49345	0	0	109649.0129	0	35992.59002	0	0	0	21866.31801	0	15345.77993	0	13903.1986	31949.47053	48970.82657	0	0	41268.08486	0	14259.11029	0	0	44325.66649	0	24365.1842	63988.5352	0	0	0	34535.28347	0	65748.82498	0	176316.7125	0	10597.13372	12054.51428	374096.3646	19397.44068	10561.46588	0	0	0	0	0	16074.51163	20003.31541	17816.00654	0	29091.29348	0	17697.18452	25794.06995	32641.91894	91239.99981	72189.51265	99209.70424	74676.32304	338141.4528	328042.1428	46557.30693
TAG(56:6)+13C0 [+Na]	67439.56618	11954.19602	0	21185.9459	99237.85875	15351.66995	0	0	0	0	19255.85088	0	17905.98042	0	0	0	0	0	15759.58013	0	44343.10896	15065.34286	0	0	56562.09366	0	0	0	0	23176.28154	0	0	0	0	0	0	54479.927	0	0	0	0	0	31997.57047	0	21428.64784	0	0	0	0	0	0	0	0	15773.96098	0	0	30108.6767	0	26616.83319	17720.42589	0	0	0	17541.91193	0	0	0	34841.1171	0	13054.5183	0	191708.6122	0	0	0	0	0	0	0	0	0	19875.78682	0	47975.12457	0	0	0	21332.90954	37098.10711	0	0	45377.81473	120296.154	149807.9981	29458.1463
TAG(56:4)+13C1[+NH4]	82133.60076	0	0	20180.09543	70214.51322	13241.97358	0	0	0	0	0	0	17132.46207	0	0	0	0	0	42072.17178	0	31850.74025	0	245190.6273	0	33536.24627	0	0	0	0	0	0	0	0	0	0	0	74209.12966	0	0	0	0	0	14919.93326	0	0	0	0	20404.35732	32815.13993	0	0	26369.40109	0	0	0	0	29005.68734	0	16312.14645	40729.02498	0	0	0	21924.723	0	0	0	112013.3609	0	0	0	240389.8925	0	0	0	0	0	0	0	0	15116.27605	12058.38549	0	20341.61205	0	0	0	21082.88429	47240.02344	46982.09415	67957.7307	49467.07487	222546.3196	207453.2838	29354.73456
TAG(56:6)+13C1 [+Na]	43522.6829	0	0	13988.33935	60984.2676	0	0	0	0	0	15132.30044	0	12263.63046	0	0	0	0	0	0	0	28651.98037	0	0	0	37575.82715	0	0	0	0	16636.95396	0	0	0	0	0	0	41925.01388	0	0	0	0	0	21183.60345	0	15924.19529	0	0	0	0	0	0	0	0	0	0	0	20737.14608	0	18505.16788	0	0	0	0	0	0	0	0	0	0	0	0	122057.0462	0	0	0	0	0	0	0	0	0	13828.56779	0	31260.72541	0	0	0	14732.79716	0	0	0	0	74772.15344	94541.77978	19138.4338
TAG(56:3)+13C0[+NH4]	179769.0064	0	0	33750.80414	122437.6358	25182.39525	0	0	16503.81474	0	19100.89103	0	23379.56973	0	0	0	11103.72215	0	69089.88355	0	49155.98222	12737.8641	289908.1959	0	60660.6839	28779.98934	0	0	0	13864.72036	0	72262.33239	0	43574.76861	0	0	104909.2088	0	37181.59298	0	0	0	17493.69701	0	15241.33729	0	13509.43941	34099.51851	53927.1591	0	0	44691.00016	0	16631.09435	0	0	33066.02053	0	26032.875	125656.9508	0	0	0	45167.51491	0	0	0	201965.5892	15104.64052	12320.05197	12176.06094	317980.394	22262.17017	0	0	0	0	0	0	13906.49191	22880.225	20618.63	0	46003.5582	0	21537.36053	22759.03618	30303.29702	148936.0491	71152.70527	81424.54945	71475.63174	379484.1741	363819.6386	68591.3395
TAG(56:5)+13C0 [+Na]	38512.90096	0	0	13549.8413	68019.74393	0	0	0	0	0	0	0	12489.84644	0	0	0	0	0	14098.87601	0	22846.15551	0	0	0	30379.63898	0	0	0	0	13736.22389	0	0	0	0	0	0	0	0	0	0	0	0	16794.36552	0	18224.20449	0	0	0	0	0	0	0	0	0	0	0	0	0	17490.23416	12058.21773	0	0	0	0	0	0	0	0	0	9750.118364	0	110128.4342	0	0	0	0	0	0	0	0	0	14365.18066	0	28203.17377	0	0	0	13393.92633	0	0	0	0	89032.62633	75879.59825	0
TAG(56:3)+13C1[+NH4]	109385.1918	0	0	21191.58842	76647.91496	16911.939	0	0	0	0	0	0	14877.29273	0	0	0	0	0	43097.9115	0	29824.62815	0	178220.4397	0	38995.78749	0	0	0	0	0	0	55622.4246	0	28735.67647	0	0	65513.79855	0	0	0	0	0	12439.66835	0	0	0	0	22516.90075	32647.43867	0	0	31958.03186	0	0	0	0	21361.62971	0	17167.61515	81098.33044	0	0	0	27797.96071	0	0	0	127486.824	0	0	0	204637.7015	16320.37149	0	0	0	0	0	0	0	15563.4473	14783.52677	0	28242.09008	0	0	0	18622.25809	91672.57813	45428.39071	53944.90322	47809.96376	242048.2537	237523.5726	43105.13763
TAG(56:3)+13C2[+NH4]	31280.9213	0	0	0	23561.7392	0	0	0	0	0	0	0	0	0	0	0	0	0	12607.07916	0	0	0	56677.28633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19577.25894	0	0	0	0	0	0	0	36082.36997	0	0	0	57217.0468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61756.0343	60309.79608	0
TAG(56:2)+13C0[+NH4]	108709.5162	0	0	26507.1631	132525.5934	36938.34548	0	0	0	0	0	0	14869.40203	0	0	0	0	0	40679.56631	0	31013.06335	0	242274.1032	0	47007.67609	0	0	0	0	0	0	71252.12247	0	44212.66034	0	0	80366.4519	0	40174.94594	0	0	0	0	0	16145.28317	0	0	26086.74346	45923.24168	0	0	31386.42273	0	15196.6979	0	0	20141.00823	0	22842.89942	107085.4307	0	0	0	41334.95636	0	0	0	139112.7912	0	0	0	231293.8729	25026.78162	0	0	0	0	0	0	0	23724.85448	15894.29562	0	37974.89983	0	20205.55387	0	18401.93371	153895.0138	51826.77847	56624.15515	53620.10253	285827.7054	259197.6887	48250.20252
TAG(56:2)+13C1[+NH4]	67736.76563	0	0	16031.74761	83307.30527	22887.65115	0	0	0	0	0	0	0	0	0	0	0	0	26146.21847	0	20558.77263	0	148995.1361	0	28995.45475	0	0	0	0	0	0	0	0	0	0	0	51688.47599	0	0	0	0	0	0	0	0	0	0	18018.63407	0	0	0	0	0	0	0	0	0	0	16359.215	67075.13668	0	0	0	26540.32037	0	0	0	88886.14922	0	0	0	147327.784	17159.76528	0	0	0	0	0	0	0	16234.18206	0	0	24759.72361	0	0	0	13482.36812	105679.3225	33028.41678	0	0	185703.8898	163775.7625	29376.54086
TAG(57:3)+13C0[+NH4]	30834.61257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74328.6966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64619.13013	53738.44325	0
TAG(56:6)+13C0[+K]	33396.91665	0	0	0	0	0	0	0	0	0	0	0	18250.93858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14468.95677	0	0	0	13903.22417	0	0	0	0	0	0	0	0	0	21961.07491	0	20084.69818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17994.82674	0	0	0	0	0	0	0	0	0	41071.50087	0	0	155847.5846	0	0
TAG(58:9)+13C0[+NH4]	39014.49568	0	0	0	45016.18129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25471.13101	0	0	0	30156.00116	0	0	0	0	0	0	0	0	0	0	0	50760.85061	0	0	0	0	0	14775.81098	0	0	0	0	0	0	0	0	0	0	0	0	0	29617.18828	0	21476.80176	0	0	0	0	0	0	0	0	0	0	0	0	167537.1885	0	0	0	0	0	0	0	0	0	0	0	31300.21017	0	0	0	17300.60664	0	0	0	0	95331.37895	230547.4661	0
TAG(58:9)+13C1[+NH4]	29577.74373	0	0	0	31063.47137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18781.22351	0	0	0	19530.78589	0	0	0	0	0	0	0	0	0	0	0	39389.02719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20716.97904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110069.6268	0	0	0	0	0	0	0	0	0	0	0	22602.64082	0	0	0	12614.25552	0	0	0	0	56930.03868	151784.5576	0
TAG(58:8)+13C0[+NH4]	51765.04765	0	0	13802.24606	62187.69842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25627.53939	0	0	0	42224.93137	0	0	0	0	11936.33159	0	76784.69891	0	0	0	0	58370.64776	0	0	0	0	0	17841.6799	0	0	0	0	0	0	0	0	0	0	0	0	0	28783.75868	0	24536.51611	0	0	0	0	15084.66456	0	55175.87396	0	29575.80441	0	0	0	247507.4464	17762.85701	0	0	0	0	0	0	0	0	0	0	31709.77934	0	0	0	24430.72821	27680.23037	22337.1948	45154.77862	0	157473.3851	283748.5921	18432.62569
TAG(58:8)+13C1[+NH4]	34889.92308	0	0	12114.84994	42545.88327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17826.15372	0	0	0	28692.59096	0	0	0	0	0	0	0	0	0	0	0	42651.34954	0	0	0	0	0	13413.87339	0	0	0	0	0	0	0	0	0	0	0	0	0	19580.59017	0	16423.40623	0	0	0	0	0	0	0	0	0	0	0	0	167359.4404	0	0	0	0	0	0	0	0	0	0	0	22182.20949	0	0	0	17003.48495	0	0	0	0	102269.569	192039.6904	0
TAG(58:7)+13C0[+NH4]	51727.15616	0	0	12486.60927	56413.66936	0	0	0	0	0	0	0	10460.55031	0	0	0	0	0	0	0	25907.09778	0	0	0	36606.10711	0	0	0	0	12643.8688	0	0	0	0	0	0	51136.89697	0	0	0	0	0	15693.82163	0	0	0	0	0	0	0	0	0	0	0	0	0	21794.8814	0	18683.53446	0	0	0	0	0	0	0	0	32415.40755	0	0	0	210517.2511	0	0	0	0	0	0	0	0	0	0	0	27160.61315	0	0	0	19630.43609	0	0	45241.03447	0	139897.6909	204808.7302	0
TAG(58:7)+13C1[+NH4]	34360.73009	0	0	0	37284.49576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18582.34264	0	0	0	23111.13556	0	0	0	0	0	0	0	0	0	0	0	36550.46887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142160.3235	0	0	0	0	0	0	0	0	0	0	0	20147.35386	0	0	0	13267.05485	0	0	0	0	93105.81391	135054.0779	0
TAG(58:6)+13C0[+NH4]	38498.55092	0	0	0	47991.09394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19167.14852	0	78925.88821	0	22553.28135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42375.53613	0	0	0	130794.5321	0	0	0	0	0	0	0	0	0	0	0	21847.29092	0	0	0	11492.64733	25321.69965	19629.15343	0	0	105618.1876	116498.7402	0
TAG(58:5)+13C0[+NH4]	32510.22975	0	0	0	31160.80235	0	0	0	0	0	0	0	0	0	0	0	0	0	18126.11754	0	0	0	123307.5237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64578.12798	0	0	0	79359.28856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80393.31018	84987.52144	0
TAG(58:4)+13C0[+NH4]	44651.45203	0	0	12458.76838	30594.38218	0	0	0	0	0	0	0	0	0	0	0	0	0	23503.71995	0	0	0	286254.3518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31749.29741	0	0	0	0	0	0	0	94128.95663	0	0	0	97989.87185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44703.98763	0	0	0	110451.431	113488.7414	21706.08008
TAG(58:4)+13C1[+NH4]	31343.36005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16448.45189	0	0	0	180665.2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20448.778	0	0	0	0	0	0	0	60036.67714	0	0	0	70392.89868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68598.00307	78670.73547	17596.79535
TAG(58:3)+13C0[+NH4]	73306.41406	0	0	13677.20692	39112.14131	13460.2568	0	0	0	0	0	0	0	0	0	0	0	0	23591.50429	0	0	0	188736.3578	0	21726.09758	0	0	0	0	0	0	0	0	0	0	0	52706.75837	0	0	0	0	0	0	0	0	0	0	13321.80339	0	0	0	0	0	0	0	0	0	0	0	106021.2663	0	0	0	0	0	0	0	88314.56524	0	0	0	142160.3384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48074.4986	29599.34848	0	0	141705.3383	137904.3548	32456.06885
TAG(58:3)+13C1[+NH4]	43437.87939	0	0	0	27530.63449	0	0	0	0	0	0	0	0	0	0	0	0	0	15771.42915	0	0	0	127602.5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68959.62105	0	0	0	0	0	0	0	62147.17571	0	0	0	90982.81174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38152.65239	20301.99932	0	0	94606.08751	92442.4971	21610.00869
TAG(58:2)+13C0[+NH4]	58832.42643	0	0	0	31859.24637	0	0	0	0	0	0	0	0	0	0	0	0	0	16320.96641	0	0	0	143376.5714	0	0	0	0	0	0	0	0	0	0	0	0	0	63473.30331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137599.1852	0	0	0	0	0	0	0	52298.90817	0	0	0	114495.1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31028.61816	24353.99701	0	0	103722.4918	94274.3734	22662.46889
TAG(58:2)+13C1[+NH4]	38033.34373	0	0	0	22336.07478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92088.55062	0	0	0	0	0	0	0	0	0	0	0	0	0	43499.87043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89261.18095	0	0	0	0	0	0	0	34816.12942	0	0	0	79471.49875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72638.5134	62917.48037	0
TAG(61:0)+13C0 [+Na]	29302.42444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22982.36225	0	0	0	0	0	0	0	0	62266.2617	0	0
FA(11:1)+13C0[+H]	0	17716.53055	16734.64319	0	16424.4961	14612.26633	0	0	10434.68888	0	17100.39483	0	11974.38403	11876.13099	18538.2312	14991.89674	17337.11322	0	18044.6482	0	19183.73651	17089.36746	0	18862.07114	0	15882.60814	18291.06803	0	17421.43065	14041.73732	0	0	0	0	18700.48325	16868.00085	0	12862.8811	0	13859.78001	0	16878.93035	16630.80186	18839.69905	15047.01705	0	16217.97008	18297.4962	0	0	0	0	19394.56412	16457.3799	11935.39672	0	17477.03942	13957.75712	11697.49349	15694.66082	16437.8502	14517.63921	0	18433.54437	19073.11663	0	0	0	20060.2647	15089.81192	18543.60441	0	14925.00159	15287.15219	16910.76547	18581.22643	15798.43286	17744.58465	19672.64215	15791.7816	17497.75519	14757.95562	0	0	16562.78966	17957.2488	0	18003.81723	0	18906.60321	0	0	0	0	0
FA(13:1)+13C0[+H]	0	15673.0277	15653.30853	0	0	12010.98026	0	0	0	0	14961.60393	0	10027.77698	10116.70047	15065.78748	11401.63589	13595.51534	0	15045.52309	0	16733.59373	15115.74272	0	15594.91516	0	0	15151.9203	0	14193.44876	12073.0609	0	0	0	0	15036.73668	13820.22604	0	12335.27799	0	13213.08674	0	15408.34445	11458.51915	14134.30272	13373.27204	0	13199.18717	14399.73918	0	0	0	0	15255.21054	14701.28265	0	0	14730.66823	12018.46928	0	11427.90912	13450.639	12525.93618	0	15271.83599	0	0	0	0	15180.415	11679.12693	13619.58244	0	14677.28315	13057.68949	0	13727.84873	12517.5839	14421.76757	15943.86448	12951.16945	14684.84535	11493.78482	0	0	12757.4367	15948.78918	0	13625.19734	0	0	0	0	0	0	0
FA(14:2)+13C0[+H]	0	10867.97018	11998.23846	0	0	0	0	0	0	0	0	0	0	0	12955.22348	0	10129.28335	0	12004.99017	0	13554.00178	10966.00472	0	0	0	18119.05647	14121.30536	0	11921.32091	0	0	0	0	0	11735.34576	0	0	0	0	10382.29191	0	0	0	11428.05457	0	0	0	12294.42471	0	0	0	0	11605.45841	12092.95001	0	0	0	10972.95169	0	9493.25311	11470.23261	0	0	0	0	0	0	0	13043.45625	8779.945254	10769.7924	0	0	9977.381022	0	11838.48468	0	12219.32967	14915.69256	0	0	0	0	0	14131.63251	0	0	11751.87103	0	0	0	0	0	0	0
FA(14:1)+13C0[+H]	0	16557.69859	19252.55312	0	21855.74818	14718.41177	0	0	15520.87613	0	15963.75294	0	11338.39667	11855.06477	21391.94907	14072.62998	15606.40417	36657.56909	18451.41516	0	20250.81495	17783.95402	0	19615.30825	17399.0988	25543.44765	23335.55778	15553.35807	19352.10553	15555.24011	0	0	0	0	17899.88186	20048.50807	0	15737.60666	0	15357.53906	37118.34715	19590.84769	13131.25035	17576.63385	16289.17969	0	17332.93124	18286.50416	0	0	0	0	19084.56642	18172.19894	15512.20881	0	17308.44599	15290.56128	13313.69986	16001.16115	15929.35276	14509.00136	0	16756.18107	21323.55866	0	22010.25459	0	21572.56243	13030.73716	15494.58195	0	18003.36174	16474.58283	18192.65183	17896.57942	15095.83075	20201.57319	22311.5348	13759.23648	20708.79184	15336.40673	16390.95676	17103.07928	16525.73684	18713.52045	18411.62757	15762.93034	0	22815.52895	0	0	0	0	17529.67157
FA(15:1)+13C0[+H]	0	11644.12965	12665.68252	0	0	10933.51432	0	0	0	0	12538.37171	0	0	9779.497162	14547.0867	0	11515.59748	0	14417.54939	0	14492.9333	12212.66468	0	0	0	18050.00545	14365.41972	0	13504.13825	10752.79948	0	0	0	0	12504.88002	0	0	0	0	10914.45623	0	13773.97014	10110.90917	12110.11396	12059.6673	0	11185.6497	13382.71393	0	0	0	0	13991.75435	12708.06305	0	0	0	11194.65027	0	10528.26372	10658.98781	0	0	0	0	0	19055.36782	0	14122.72032	9293.930242	10838.98091	0	0	11206.87154	0	11530.02342	10890.64936	13638.3585	17819.16221	10855.87414	15785.24852	0	0	0	11173.76625	0	0	11779.65602	0	0	0	0	0	0	0
FA(16:2)+13C0[+H]	0	9299.766288	0	0	0	0	0	0	0	0	0	37034.88656	0	0	10804.50436	0	0	0	0	0	0	0	0	0	0	0	0	0	11421.53204	0	0	0	0	0	9532.555137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17792.07132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FA(16:1)+13C0[+H]	0	13414.38713	16799.93353	8965.820902	0	13474.68551	0	0	0	0	14336.85727	39380.03653	10576.29735	10870.17993	19217.06466	14276.16438	12576.56029	33857.65591	16593.33763	34558.40605	16355.84586	16419.18979	0	17735.35061	16207.27105	22064.67833	21458.67467	14942.36206	19642.87721	11915.33226	113621.1148	0	0	0	15799.24322	16360.01364	0	15756.4875	0	13456.48746	0	15577.40527	12290.95205	16805.34162	13800.47113	0	13979.77359	14425.9602	0	0	0	0	16883.05836	16888.54856	14462.89415	41322.54653	17122.29547	12696.50532	0	12654.61892	13631.61128	14914.06389	0	14366.30619	18048.63466	0	24674.67522	0	17145.84267	11645.76056	14718.22549	0	16724.36292	13598.85679	0	17340.45761	13006.51709	19743.11928	25314.17622	11913.66537	21510.08833	14798.06921	0	0	13993.17599	16442.59327	0	15089.44555	0	23876.40396	0	0	0	0	0
FA(15:1)+13C0[+NH4]	0	11277.60525	15816.96079	11726.59173	0	13161.36658	0	0	0	97013.69199	14087.26238	83859.18199	10304.27169	0	20396.73139	16387.18037	13837.21429	121219.6326	17946.35121	68794.10445	15564.23481	16389.81572	104554.8806	17889.9105	18582.12216	23508.21961	23501.48158	0	21406.59497	0	226204.3621	0	0	0	18117.42877	14086.13334	43644.53184	15921.29171	32902.0085	14213.04933	66923.12367	17366.025	11929.78268	19087.5256	15174.3714	45229.13414	17218.05512	15344.297	24518.82977	74228.26037	100181.2597	0	17802.87508	17559.33873	0	77972.90204	17720.54967	10712.62903	0	13147.27387	14464.49399	15427.53736	42870.96563	0	20177.14027	60155.88915	18325.4212	0	18012.75585	9584.972474	16314.48995	81929.1924	23333.48204	12766.55991	28695.85208	18865.97286	12424.5004	23596.65624	27041.55376	13290.72993	15028.81594	14805.86027	38554.87748	0	13895.7359	18488.01581	27002.30776	15189.59854	0	0	56693.14207	78483.79589	0	0	15519.48639
FA(17:1)+13C0[+H]	0	11000.61548	14133.25787	0	20757.14826	11583.03507	0	0	0	0	12668.05973	0	0	0	15628.35871	12280.01106	11074.00286	0	13835.52447	0	13405.93471	13464.50452	0	0	16818.83949	22857.78035	16807.4386	15421.91738	17466.47744	10376.30893	0	0	0	0	12379.02554	13679.9125	0	15799.66159	0	11480.54619	0	13426.82732	0	13950.34788	12204.95983	0	0	14084.10332	0	0	0	0	13907.54891	13491.05971	0	0	0	11367.70535	0	0	11560.30441	0	0	0	17145.15995	0	25093.55506	0	14065.64369	9270.165715	11866.53339	0	13765.98319	11761.55244	0	13023.72038	10446.71158	16539.57378	18917.9547	0	19327.14728	12455.80727	0	0	0	0	0	12114.07999	0	0	0	0	0	0	0
FA(20:1)+13C0[+H]	0	11159.66587	17462.63807	0	0	12291.24121	0	0	0	46845.39763	0	42826.38434	0	0	19720.82763	14555.70036	0	34886.00964	15677.12846	33975.00022	15257.31339	16577.67283	0	18247.68482	18693.89889	23511.88369	26256.83432	15168.69846	21178.07203	0	173665.1047	0	16948.79331	0	14614.97959	15819.77508	0	17625.78786	0	12454.99836	45691.2202	16574.34106	0	16991.94785	15240.65948	0	16617.63023	15629.38535	0	0	0	0	15567.29772	15022.67744	14976.84029	55565.94604	0	11336.8544	0	10900.87402	13219.64314	15812.12944	27251.59528	0	24227.47627	0	21224.65157	0	15852.16887	9272.188328	14028.26602	0	15628.32582	12912.11723	0	17532.52014	11793.94172	23133.3985	39009.39673	0	22601.67648	14288.07922	18092.32275	0	0	20418.88359	21438.91532	13041.25597	0	0	0	0	0	0	16119.74074
